userid,gender,age,country
8798,Male,40,Canada
8799,Male,37,Canada
8800,Female,62,United Kingdom
8801,Male,60,Canada
8802,Male,26,Spain
8803,Male,57,France
8804,Female,53,Canada
8805,Male,31,Germany
8806,Male,62,France
8807,Female,19,Japan
8808,Male,64,United States
8809,Female,41,United States
8810,Male,20,Spain
8811,Female,36,France
8812,Female,35,Japan
8813,Female,36,Germany
8814,Male,52,Australia
8815,Male,24,Italy
8816,Female,77,France
8817,Female,44,United Kingdom
8818,Female,42,Australia
8819,Male,22,Italy
8820,Male,35,Germany
8821,Male,61,Japan
8822,Female,55,Japan
8823,Male,74,Canada
8824,Male,49,United Kingdom
8825,Male,69,Italy
8826,Female,29,Canada
8827,Female,23,China
8828,Male,37,Canada
8829,Female,36,Canada
8830,Female,46,Japan
8831,Male,64,Spain
8832,Female,64,Germany
8833,Male,43,Japan
8834,Female,54,Germany
8835,Male,36,Spain
8836,Male,59,Italy
8837,Female,26,Canada
8838,Male,39,France
8839,Male,30,United States
8840,Male,38,Spain
8841,Female,63,China
8842,Female,29,Canada
8843,Female,50,Japan
8844,Female,68,China
8845,Female,53,United Kingdom
8846,Female,25,France
8847,Female,40,Canada
8848,Female,66,Spain
8849,Male,37,Japan
8850,Female,55,Spain
8851,Female,57,United Kingdom
8852,Female,40,United Kingdom
8853,Male,53,Australia
8854,Female,43,China
8855,Male,21,Germany
8856,Male,43,Germany
8857,Female,43,Canada
8858,Female,48,China
8859,Female,46,Germany
8860,Male,64,Australia
8861,Female,57,Japan
8862,Female,38,United Kingdom
8863,Male,18,Australia
8864,Female,38,China
8865,Male,78,United Kingdom
8866,Female,26,Australia
8867,Male,48,United States
8868,Male,21,United States
8869,Female,73,United Kingdom
8870,Male,56,Germany
8871,Female,45,China
8872,Male,50,China
8873,Female,18,United Kingdom
8874,Male,39,Canada
8875,Male,62,Canada
8876,Male,58,United States
8877,Male,41,Germany
8878,Male,59,Italy
8879,Male,48,Spain
8880,Male,60,Canada
8881,Female,29,Canada
8882,Male,28,Spain
8883,Female,64,United Kingdom
8884,Female,73,Canada
8885,Female,49,Germany
8886,Male,47,United States
8887,Female,51,United Kingdom
8888,Female,58,United Kingdom
8889,Female,44,Japan
8890,Male,39,Germany
8891,Male,76,Japan
8892,Female,65,China
8893,Male,79,United States
8894,Female,34,France
8895,Female,42,China
8896,Male,72,Italy
8897,Male,48,United Kingdom
8898,Male,73,Spain
8899,Female,19,France
8900,Male,18,Canada
8901,Male,79,Australia
8902,Male,60,United Kingdom
8903,Female,27,United Kingdom
8904,Male,34,Japan
8905,Male,61,Australia
8906,Male,24,Spain
8907,Female,52,United Kingdom
8908,Female,19,Italy
8909,Male,23,Germany
8910,Female,51,China
8911,Male,48,France
8912,Female,42,France
8913,Female,56,France
8914,Male,39,Spain
8915,Female,68,China
8916,Female,76,United Kingdom
8917,Male,19,France
8918,Female,27,Spain
8919,Male,31,United States
8920,Male,76,United States
8921,Female,77,United States
8922,Female,76,United States
8923,Male,64,Italy
8924,Female,21,Germany
8925,Female,72,China
8926,Female,68,Canada
8927,Male,24,Germany
8928,Female,74,United Kingdom
8929,Female,40,Australia
8930,Male,61,Canada
8931,Female,77,Germany
8932,Male,69,United States
8933,Female,46,China
8934,Male,33,Australia
8935,Male,64,Australia
8936,Male,71,Canada
8937,Female,31,Germany
8938,Female,29,Canada
8939,Female,80,Japan
8940,Male,59,China
8941,Female,73,United Kingdom
8942,Female,26,Germany
8943,Female,57,Japan
8944,Male,49,Spain
8945,Female,55,China
8946,Female,42,Italy
8947,Female,65,United States
8948,Female,57,Japan
8949,Female,67,China
8950,Female,80,Italy
8951,Female,55,Italy
8952,Female,41,France
8953,Male,51,France
8954,Male,18,France
8955,Male,52,Australia
8956,Female,26,Italy
8957,Male,51,Japan
8958,Male,45,Canada
8959,Male,36,Germany
8960,Female,46,France
8961,Female,61,Australia
8962,Male,65,United States
8963,Male,67,Germany
8964,Male,30,Germany
8965,Female,20,Spain
8966,Female,44,France
8967,Female,28,Italy
8968,Female,76,Canada
8969,Female,30,Germany
8970,Female,52,Canada
8971,Male,59,United States
8972,Female,68,United Kingdom
8973,Female,50,United States
8974,Male,65,United States
8975,Male,21,Japan
8976,Male,49,United Kingdom
8977,Male,19,Canada
8978,Male,61,United States
8979,Male,60,France
8980,Female,49,Spain
8981,Female,79,Australia
8982,Female,55,United Kingdom
8983,Male,21,United Kingdom
8984,Female,21,United States
8985,Female,59,Spain
8986,Female,39,Canada
8987,Female,49,Italy
8988,Female,35,Germany
8989,Male,23,Japan
8990,Male,70,United Kingdom
8991,Female,20,United Kingdom
8992,Female,49,China
8993,Female,77,France
8994,Female,53,Australia
8995,Male,65,Italy
8996,Male,44,China
8997,Female,28,France
8998,Female,54,United Kingdom
8999,Female,70,United States
9000,Female,34,Germany
9001,Female,19,Spain
9002,Female,26,China
9003,Female,66,France
9004,Female,51,Spain
9005,Male,52,Spain
9006,Male,39,Canada
9007,Female,61,Italy
9008,Female,19,Australia
9009,Male,27,China
9010,Female,21,United States
9011,Female,74,United Kingdom
9012,Female,63,Italy
9013,Female,28,Canada
9014,Male,49,Australia
9015,Male,73,Italy
9016,Female,79,Germany
9017,Female,27,Italy
9018,Male,20,United Kingdom
9019,Male,80,Germany
9020,Female,77,China
9021,Male,24,United Kingdom
9022,Male,32,China
9023,Female,45,China
9024,Male,63,Japan
9025,Male,61,Spain
9026,Female,42,Australia
9027,Female,62,China
9028,Male,66,Australia
9029,Female,27,China
9030,Male,71,Italy
9031,Male,39,Canada
9032,Male,79,Italy
9033,Female,68,Japan
9034,Female,63,United States
9035,Female,79,United States
9036,Male,67,China
9037,Female,78,China
9038,Female,59,Germany
9039,Female,41,China
9040,Male,33,United Kingdom
9041,Male,42,Spain
9042,Female,55,Spain
9043,Male,25,United States
9044,Male,18,Spain
9045,Female,78,Japan
9046,Male,30,Canada
9047,Female,33,Spain
9048,Male,55,Spain
9049,Male,36,Japan
9050,Female,21,France
9051,Female,56,China
9052,Female,48,Canada
9053,Male,21,China
9054,Male,58,Canada
9055,Male,39,Australia
9056,Male,53,United States
9057,Female,59,Germany
9058,Male,48,Australia
9059,Female,45,Canada
9060,Female,51,United States
9061,Female,79,United Kingdom
9062,Female,37,France
9063,Female,45,Italy
9064,Male,62,China
9065,Female,80,Germany
9066,Female,19,Spain
9067,Female,60,Germany
9068,Male,47,Japan
9069,Female,72,Spain
9070,Male,70,Canada
9071,Female,18,China
9072,Female,67,Italy
9073,Male,80,Germany
9074,Female,69,United Kingdom
9075,Male,61,Australia
9076,Female,50,United Kingdom
9077,Male,25,China
9078,Female,35,Japan
9079,Female,41,Australia
9080,Female,72,China
9081,Male,54,Japan
9082,Male,44,Germany
9083,Male,69,Italy
9084,Female,80,Italy
9085,Male,36,Australia
9086,Female,64,Italy
9087,Male,42,Germany
9088,Female,31,Spain
9089,Male,70,Italy
9090,Female,40,Germany
9091,Female,29,United States
9092,Female,54,France
9093,Male,74,Australia
9094,Female,43,United Kingdom
9095,Female,61,United Kingdom
9096,Male,31,Italy
9097,Male,31,United Kingdom
9098,Female,69,Canada
9099,Female,53,United Kingdom
9100,Female,77,China
9101,Female,44,Italy
9102,Female,52,Italy
9103,Female,45,Australia
9104,Male,20,Canada
9105,Female,29,China
9106,Female,74,United Kingdom
9107,Female,41,Japan
9108,Female,63,Italy
9109,Female,73,Germany
9110,Male,26,Australia
9111,Male,51,China
9112,Male,48,Australia
9113,Female,62,Australia
9114,Female,67,France
9115,Female,38,United Kingdom
9116,Female,51,Germany
9117,Male,31,United States
9118,Female,20,Japan
9119,Male,70,Italy
9120,Female,62,Canada
9121,Female,27,Australia
9122,Female,75,United States
9123,Female,52,Spain
9124,Female,31,Canada
9125,Female,68,France
9126,Male,37,Canada
9127,Female,35,Canada
9128,Female,60,United States
9129,Male,47,Australia
9130,Male,38,United Kingdom
9131,Female,65,China
9132,Female,69,Italy
9133,Female,30,Spain
9134,Female,41,Australia
9135,Male,49,United Kingdom
9136,Male,19,Canada
9137,Male,64,China
9138,Male,24,France
9139,Male,50,France
9140,Female,23,Canada
9141,Male,19,Canada
9142,Female,39,Italy
9143,Female,40,France
9144,Male,45,Germany
9145,Female,76,United Kingdom
9146,Male,75,Australia
9147,Female,25,Australia
9148,Male,41,Japan
9149,Female,60,Canada
9150,Female,70,Spain
9151,Female,36,France
9152,Female,62,Spain
9153,Male,55,United Kingdom
9154,Male,33,Canada
9155,Female,43,United States
9156,Male,58,Canada
9157,Female,70,Germany
9158,Female,49,Germany
9159,Male,36,France
9160,Male,74,Japan
9161,Male,71,Spain
9162,Female,23,Canada
9163,Male,70,Japan
9164,Male,32,Spain
9165,Female,54,United Kingdom
9166,Female,43,Canada
9167,Female,34,Germany
9168,Female,62,Spain
9169,Male,45,Australia
9170,Female,26,Australia
9171,Female,63,Japan
9172,Female,62,Canada
9173,Female,26,Canada
9174,Male,22,United Kingdom
9175,Female,39,Italy
9176,Male,59,Australia
9177,Male,24,Australia
9178,Female,64,France
9179,Male,29,China
9180,Female,30,China
9181,Female,67,United Kingdom
9182,Female,61,Canada
9183,Male,47,Canada
9184,Male,41,Germany
9185,Male,22,France
9186,Male,27,Japan
9187,Male,59,Japan
9188,Male,25,Spain
9189,Male,29,United States
9190,Male,39,Germany
9191,Male,48,United Kingdom
9192,Male,40,Germany
9193,Male,27,Spain
9194,Male,22,Japan
9195,Male,20,Italy
9196,Female,55,United Kingdom
9197,Male,36,Spain
9198,Male,30,United States
9199,Male,39,Italy
9200,Male,32,China
9201,Female,23,France
9202,Female,43,Canada
9203,Male,36,Spain
9204,Female,54,France
9205,Male,45,Germany
9206,Female,61,Spain
9207,Female,66,Germany
9208,Female,56,Germany
9209,Female,55,United Kingdom
9210,Male,65,Italy
9211,Male,62,Spain
9212,Male,54,Italy
9213,Male,51,China
9214,Female,41,Japan
9215,Female,42,France
9216,Female,44,France
9217,Female,48,China
9218,Male,59,Italy
9219,Female,36,China
9220,Female,29,China
9221,Male,78,Australia
9222,Female,20,Germany
9223,Female,43,France
9224,Female,55,Australia
9225,Female,70,Australia
9226,Male,48,France
9227,Male,80,Spain
9228,Female,29,Japan
9229,Female,68,United Kingdom
9230,Male,63,Italy
9231,Male,75,Italy
9232,Female,39,Spain
9233,Female,74,Germany
9234,Female,52,Canada
9235,Male,46,Japan
9236,Female,45,Canada
9237,Female,26,France
9238,Female,28,China
9239,Male,80,Spain
9240,Female,25,Germany
9241,Male,65,Japan
9242,Male,59,Canada
9243,Female,48,Australia
9244,Female,70,United Kingdom
9245,Male,34,United Kingdom
9246,Male,20,China
9247,Female,33,Italy
9248,Female,23,Germany
9249,Female,34,United States
9250,Female,71,United Kingdom
9251,Male,41,Italy
9252,Female,68,Spain
9253,Male,48,Spain
9254,Female,30,Australia
9255,Female,63,Australia
9256,Male,59,China
9257,Male,25,Canada
9258,Male,39,Canada
9259,Female,40,China
9260,Male,38,Spain
9261,Female,19,France
9262,Female,57,United Kingdom
9263,Female,67,United Kingdom
9264,Male,61,Canada
9265,Male,20,Canada
9266,Female,18,Australia
9267,Male,48,Germany
9268,Male,59,Germany
9269,Male,21,France
9270,Male,50,China
9271,Female,21,Japan
9272,Male,75,Italy
9273,Male,30,Canada
9274,Male,51,Germany
9275,Male,42,China
9276,Female,73,Germany
9277,Female,47,Australia
9278,Male,68,Italy
9279,Female,25,Spain
9280,Female,69,France
9281,Male,60,Canada
9282,Male,37,United Kingdom
9283,Female,34,United Kingdom
9284,Female,70,United Kingdom
9285,Female,33,United Kingdom
9286,Male,76,Australia
9287,Male,66,Australia
9288,Female,47,Germany
9289,Male,57,Australia
9290,Female,29,Australia
9291,Female,48,Canada
9292,Female,19,Australia
9293,Male,20,Japan
9294,Male,52,Germany
9295,Female,29,Germany
9296,Female,24,China
9297,Female,65,Japan
9298,Male,75,Germany
9299,Male,40,France
9300,Female,43,Australia
9301,Male,77,Germany
9302,Female,29,Japan
9303,Female,32,United States
9304,Male,31,United Kingdom
9305,Male,30,Italy
9306,Female,24,Germany
9307,Female,27,Italy
9308,Female,37,Japan
9309,Female,41,United Kingdom
9310,Female,55,Japan
9311,Female,26,Italy
9312,Female,39,France
9313,Female,74,Australia
9314,Female,21,France
9315,Female,65,Germany
9316,Female,38,United States
9317,Male,48,Spain
9318,Female,32,United Kingdom
9319,Male,24,Germany
9320,Male,51,Canada
9321,Female,69,France
9322,Female,78,United Kingdom
9323,Female,41,United Kingdom
9324,Female,80,Canada
9325,Female,44,China
9326,Male,19,United Kingdom
9327,Female,43,Germany
9328,Male,50,France
9329,Female,46,United States
9330,Male,58,France
9331,Female,56,France
9332,Male,32,United States
9333,Female,63,United Kingdom
9334,Female,75,Australia
9335,Male,19,Italy
9336,Male,74,United States
9337,Male,42,Italy
9338,Female,19,United States
9339,Female,38,France
9340,Female,59,United States
9341,Male,23,United States
9342,Female,23,United Kingdom
9343,Female,74,United States
9344,Male,63,Italy
9345,Female,64,Canada
9346,Male,48,Spain
9347,Female,73,Italy
9348,Female,67,Australia
9349,Female,25,United Kingdom
9350,Male,24,United States
9351,Female,48,Italy
9352,Male,67,United Kingdom
9353,Female,71,United States
9354,Female,60,Spain
9355,Female,37,Germany
9356,Female,19,Spain
9357,Female,49,Japan
9358,Male,42,Australia
9359,Male,21,China
9360,Female,18,Germany
9361,Male,23,France
9362,Male,46,France
9363,Female,65,Spain
9364,Female,28,United States
9365,Female,35,Germany
9366,Male,28,Australia
9367,Male,80,United States
9368,Female,47,Germany
9369,Female,23,Australia
9370,Male,45,Spain
9371,Male,37,France
9372,Female,66,Canada
9373,Female,24,Spain
9374,Male,56,United Kingdom
9375,Female,42,United Kingdom
9376,Female,18,Spain
9377,Male,36,Australia
9378,Male,20,United States
9379,Male,22,United States
9380,Female,27,United Kingdom
9381,Male,63,United States
9382,Female,35,France
9383,Male,61,China
9384,Male,51,United States
9385,Male,26,Canada
9386,Male,24,Australia
9387,Female,28,Italy
9388,Male,30,Australia
9389,Male,47,Australia
9390,Male,24,Japan
9391,Male,53,United States
9392,Female,33,Spain
9393,Male,62,Germany
9394,Female,59,France
9395,Female,31,Canada
9396,Male,61,Italy
9397,Male,48,United States
9398,Female,20,Germany
9399,Male,53,China
9400,Male,58,Spain
9401,Male,41,France
9402,Male,58,United Kingdom
9403,Male,27,Italy
9404,Female,21,France
9405,Male,18,Germany
9406,Female,74,Italy
9407,Female,30,United Kingdom
9408,Male,32,Japan
9409,Female,54,Italy
9410,Male,59,Italy
9411,Male,53,United States
9412,Male,22,Japan
9413,Male,27,France
9414,Male,29,Japan
9415,Female,41,Spain
9416,Male,60,China
9417,Male,23,Australia
9418,Male,58,Italy
9419,Male,75,Canada
9420,Male,43,Italy
9421,Female,27,France
9422,Male,41,Spain
9423,Female,37,United Kingdom
9424,Female,45,Australia
9425,Male,39,Canada
9426,Male,20,China
9427,Female,42,Germany
9428,Female,34,Australia
9429,Male,64,Japan
9430,Male,79,United States
9431,Female,60,China
9432,Female,29,France
9433,Female,28,Japan
9434,Male,51,Italy
9435,Male,53,United Kingdom
9436,Male,27,Italy
9437,Female,79,Germany
9438,Female,21,Germany
9439,Female,31,Australia
9440,Female,40,United Kingdom
9441,Male,31,China
9442,Male,71,Italy
9443,Female,26,Japan
9444,Female,60,Spain
9445,Female,69,Canada
9446,Male,59,United States
9447,Male,75,Australia
9448,Male,36,Canada
9449,Female,72,France
9450,Male,38,Germany
9451,Male,28,United Kingdom
9452,Female,61,Italy
9453,Male,27,Spain
9454,Female,70,Germany
9455,Male,43,Germany
9456,Female,71,Italy
9457,Female,80,Japan
9458,Male,70,United Kingdom
9459,Male,56,United Kingdom
9460,Female,18,France
9461,Male,28,Australia
9462,Female,57,France
9463,Female,57,Australia
9464,Male,23,Canada
9465,Male,73,Germany
9466,Male,78,China
9467,Male,71,Canada
9468,Male,27,Australia
9469,Female,80,China
9470,Female,27,Canada
9471,Male,47,United Kingdom
9472,Male,26,Spain
9473,Male,34,United Kingdom
9474,Female,80,United Kingdom
9475,Male,71,United States
9476,Female,75,Germany
9477,Male,71,Japan
9478,Female,37,France
9479,Female,23,Australia
9480,Male,20,France
9481,Female,53,Germany
9482,Female,68,Japan
9483,Male,66,Canada
9484,Female,75,Australia
9485,Male,28,Italy
9486,Male,41,Spain
9487,Female,47,France
9488,Female,33,United Kingdom
9489,Female,63,United States
9490,Male,41,Canada
9491,Male,74,Spain
9492,Male,54,China
9493,Male,64,Japan
9494,Female,47,Spain
9495,Male,63,Australia
9496,Male,69,United Kingdom
9497,Female,59,Canada
9498,Female,33,France
9499,Male,44,Italy
9500,Female,35,Japan
9501,Female,47,France
9502,Male,74,France
9503,Male,54,Japan
9504,Male,30,Japan
9505,Male,75,United Kingdom
9506,Female,74,Australia
9507,Female,70,China
9508,Female,46,Germany
9509,Male,36,Italy
9510,Female,69,United Kingdom
9511,Male,22,Spain
9512,Female,28,Italy
9513,Female,63,China
9514,Female,29,United Kingdom
9515,Female,76,Germany
9516,Female,37,Spain
9517,Female,34,Germany
9518,Female,51,Australia
